year,confID,rank,playoff,firstRound,semis,finals,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,min,attend,win_percentage,loss_percentage,home_win_percentage,home_loss_percentage,away_win_percentage,away_loss_percentage,conference_win_percentage,conference_loss_percentage,tmID,W_post,L_post,GS_weighted_mean,minutes_weighted_mean,points_weighted_mean,oRebounds_weighted_mean,dRebounds_weighted_mean,rebounds_weighted_mean,assists_weighted_mean,steals_weighted_mean,blocks_weighted_mean,turnovers_weighted_mean,PF_weighted_mean,fgAttempted_weighted_mean,fgMade_weighted_mean,ftAttempted_weighted_mean,ftMade_weighted_mean,threeAttempted_weighted_mean,total_points_weighted_mean,total_rebounds_weighted_mean,total_assists_weighted_mean,total_blocks_weighted_mean,total_steals_weighted_mean,total_turnovers_weighted_mean,FG%_weighted_mean,FT%_weighted_mean,award_weighted_mean,Avg_Points_Per_Game_weighted_mean,Avg_Rebounds_Per_Game_weighted_mean,Avg_Assists_Per_Game_weighted_mean,Avg_Blocks_Per_Game_weighted_mean,Avg_Steals_Per_Game_weighted_mean,Avg_Turnovers_Per_Game_weighted_mean,Usability_weighted_mean,POSITION_METRIC_weighted_mean,num_trophies
4,0,,0,,,,,,,0.05766666666666667,0.37590909090909097,,0.45166666666666666,,,0.3263636363636364,,0.2551515151515152,0.2768484848484849,0.28733333333333333,,,,,,,0.258,0.2739393939393939,0.33842424242424246,,0.24721212121212122,,0.33003030303030306,0.2171818181818182,0.2274848484848485,,,,0.9747878787878789,,,,,,,,,WAS,,,,,,,,,,,,,,,,,,,,,,13.473524685477692,,,0.39891271647616555,0.6925416558490202,,,4.477043030301773,,,,,0.5823633708972443,0.40446779353764994,0.6060606060606061
5,0,,0,,,,,,,0.34290909090909094,0.5926666666666667,,0.40315151515151515,,,0.3620606060606061,,0.4064242424242424,0.2532121212121212,0.317909090909091,,,,,,,0.17484848484848486,0.4840303030303031,0.13333333333333333,,0.33584848484848484,,0.3194848484848485,0.24184848484848487,0.2506969696969697,,,,0.28330303030303033,,,,,,,,,CHA,,,,,,,,,,,,,,,,,,,,,,11.8012442630592,,,0.40867718829110244,0.7586499173419374,,,3.455726249143673,,,,,0.5907189296789217,0.34532095520282924,0.0
5,0,,1,,,,,,,0.38133333333333336,0.42839393939393944,,0.43209090909090914,,,0.21333333333333335,,0.6174848484848485,0.3145151515151515,0.3522121212121213,,,,,,,0.2664545454545455,0.44900000000000007,0.3081515151515152,,0.46657575757575764,,0.4647575757575758,0.5741212121212121,0.2800303030303031,,,,0.28387878787878795,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,,,11.015711238400423,,,0.4127426160377672,0.7370087460271835,,,3.6262993158233705,,,,,0.6209055479320456,0.4011143496635142,0.0
5,0,,1,,,,,,,0.7637878787878788,0.2673030303030303,,0.6061212121212123,,,0.436969696969697,,0.28524242424242424,0.7465757575757576,0.5342121212121211,,,,,,,0.4083939393939394,0.5108484848484849,0.28315151515151515,,0.3344848484848485,,0.6566363636363637,0.3403939393939394,0.44563636363636366,,,,0.3043939393939394,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,18.955942763919325,,,0.4162664287490734,0.69435785737674,,,4.793670150287682,,,,,0.5861495444845908,0.45200873219184495,1.2121212121212122
5,1,,0,,,,,,,0.2960303030303031,0.2373030303030303,,0.19003030303030305,,,0.23093939393939394,,0.29515151515151516,0.18663636363636366,0.41121212121212125,,,,,,,0.3996666666666667,0.19436363636363638,0.3306363636363637,,0.3402424242424243,,0.28615151515151516,0.19872727272727275,0.2510909090909091,,,,0.5319393939393939,,,,,,,,,HOU,,,,,,,,,,,,,,,,,,,,,,15.430712855518978,,,0.41038679289620117,0.7468782079711449,,,4.303445715643946,,,,,0.6776629993998983,0.3189437225157179,1.6060606060606062
5,0,,0,,,,,,,0.24572727272727274,0.6101212121212122,,0.3941818181818182,,,0.3875454545454545,,0.5277878787878788,0.24015151515151514,0.33212121212121215,,,,,,,0.2616666666666667,0.19563636363636366,0.25927272727272727,,0.542969696969697,,0.20936363636363636,0.40621212121212125,0.657878787878788,,,,0.40481818181818185,,,,,,,,,IND,,,,,,,,,,,,,,,,,,,,,,12.201839100711794,,,0.39185999747210387,0.7763945912627068,,,3.6417574101595043,,,,,0.586101060480656,0.35834704884774493,0.33333333333333337
5,1,,1,,,,,,,0.4670303030303031,0.5331212121212121,,0.4406666666666667,,,0.6695454545454547,,0.33533333333333337,0.33084848484848484,0.6318484848484849,,,,,,,0.4975454545454546,0.26387878787878793,0.4340606060606061,,0.5426969696969697,,0.3658787878787879,0.27815151515151515,0.3695151515151515,,,,0.5420909090909092,,,,,,,,,LAS,,,,,,,,,,,,,,,,,,,,,,24.658261337901756,,,0.40185959502273744,0.7236046529779259,,,5.535002723911459,,,,,0.639761183038961,0.37714114546455,1.0
5,1,,1,,,,,,,0.3531515151515152,0.511909090909091,,0.469,,,0.48875757575757584,,0.2569090909090909,0.5991515151515152,0.26063636363636367,,,,,,,0.2541818181818182,0.32463636363636367,0.19542424242424244,,0.43221212121212127,,0.4928181818181818,0.3050909090909091,0.385,,,,0.34339393939393936,,,,,,,,,MIN,,,,,,,,,,,,,,,,,,,,,,9.186856879160416,,,0.39402764256295864,0.7092325505825953,,,3.368622499786884,,,,,0.5706633702979241,0.35143740584651945,0.0
5,0,,1,,,,,,,0.18354545454545457,0.4782424242424243,,0.11606060606060607,,,0.43800000000000006,,0.40230303030303033,0.2446060606060606,0.34575757575757576,,,,,,,0.3054545454545455,0.29754545454545456,0.3611818181818182,,0.2750909090909091,,0.3703939393939394,0.3484242424242424,0.15636363636363637,,,,0.8155151515151515,,,,,,,,,NYL,,,,,,,,,,,,,,,,,,,,,,14.252944503084858,,,0.4304519067071878,0.7469149461035991,,,3.8539948575246763,,,,,0.6452473821063727,0.41222120070174256,0.060606060606060615
5,1,,0,,,,,,,0.20087878787878788,0.2158787878787879,,0.4281818181818182,,,0.2143030303030303,,0.5781818181818182,0.35260606060606065,0.2876666666666667,,,,,,,0.1403939393939394,0.2235757575757576,0.5228787878787879,,0.4376969696969697,,0.5075454545454545,0.6742424242424243,0.5004545454545455,,,,0.4210909090909091,,,,,,,,,PHO,,,,,,,,,,,,,,,,,,,,,,8.283787964090926,,,0.37402210860065965,0.6693267116037351,,,2.7709885197721267,,,,,0.4909321225211262,0.2973126726292398,0.33333333333333337
5,1,,1,,,,,,,0.4008484848484849,0.3442424242424243,,0.44087878787878787,,,0.5282121212121211,,0.4948181818181818,0.23278787878787882,0.37190909090909097,,,,,,,0.3205757575757576,0.45066666666666666,0.44803030303030306,,0.40227272727272734,,0.21496969696969698,0.5927575757575757,0.48751515151515157,,,,0.4603939393939394,,,,,,,,,SAC,,,,,,,,,,,,,,,,,,,,,,15.262425168958197,,,0.39790866555343185,0.6923173777743122,,,4.26078488611293,,,,,0.6000180490381635,0.36397227935761667,0.6060606060606061
5,1,,0,,,,,,,0.7557878787878788,0.10642424242424244,,0.4181818181818182,,,0.342030303030303,,0.16033333333333333,0.4533030303030303,0.6996363636363636,,,,,,,0.19190909090909092,0.5058484848484849,0.21512121212121213,,0.3370909090909091,,0.4593939393939394,0.134,0.5712727272727273,,,,0.30672727272727274,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,23.630626163457478,,,0.4271265526392336,0.7616143473213202,,,4.988314250314158,,,,,0.6656131116321062,0.44379686879579594,0.0
5,1,,1,,,,,,,0.22342424242424244,0.4845757575757576,,0.49730303030303025,,,0.4722121212121213,,0.34500000000000003,0.2573030303030303,0.513969696969697,,,,,,,0.1867878787878788,0.37457575757575756,0.30972727272727274,,0.2733333333333334,,0.3331515151515152,0.3727272727272728,0.3063636363636364,,,,0.29130303030303034,,,,,,,,,SEA,,,,,,,,,,,,,,,,,,,,,,15.444958918531775,,,0.4046950373274515,0.7460223880734602,,,3.635443174830178,,,,,0.5756378672524067,0.3442075263042901,0.6060606060606061
5,0,,1,,,,,,,0.06824242424242424,0.42969696969696974,,0.5768181818181819,,,0.5188484848484849,,0.16863636363636364,0.2343939393939394,0.23542424242424242,,,,,,,0.336939393939394,0.32836363636363636,0.4699696969696969,,0.49666666666666676,,0.33306060606060606,0.2630606060606061,0.3041212121212121,,,,0.9344242424242426,,,,,,,,,WAS,,,,,,,,,,,,,,,,,,,,,,11.111714940237526,,,0.39796774738698404,0.7134988240163587,,,4.228492313175908,,,,,0.5794208765146114,0.4170584372232957,0.33333333333333337
6,0,,0,,,,,,,0.30372727272727273,0.514969696969697,,0.21660606060606064,,,0.2204848484848485,,0.25772727272727275,0.3175454545454546,0.41121212121212125,,,,,,,0.12248484848484847,0.5761515151515152,0.15372727272727274,,0.39848484848484855,,0.3394848484848485,0.2193030303030303,0.289030303030303,,,,0.2944242424242424,,,,,,,,,CHA,,,,,,,,,,,,,,,,,,,,,,13.332584729677347,,,0.42000557827139784,0.7470414843475466,,,3.0185926312366176,,,,,0.5800816133662217,0.3218173703497922,0.0
6,0,,1,,,,,,,0.3836666666666667,0.39072727272727276,,0.37642424242424244,,,0.3496666666666667,,0.5798181818181818,0.21284848484848484,0.28921212121212125,,,,,,,0.2261212121212121,0.43033333333333335,0.39481818181818185,,0.5015757575757576,,0.33375757575757575,0.5047878787878788,0.27736363636363637,,,,0.27587878787878795,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,,,11.553290542436372,,,0.42019448793304814,0.747061963424237,,,4.002776539283197,,,,,0.6289788899871952,0.41036248472230225,0.33333333333333337
6,0,,1,,,,,,,0.8340000000000001,0.10815151515151515,,0.6986666666666668,,,0.5545151515151515,,0.4342121212121212,0.6043939393939395,0.5713030303030304,,,,,,,0.48230303030303034,0.4439090909090909,0.37190909090909097,,0.40642424242424247,,0.6528181818181819,0.397969696969697,0.442969696969697,,,,0.44693939393939397,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,20.44069808460993,,,0.41023597978325954,0.680185233143739,,,4.8666736007313425,,,,,0.5997334212612639,0.45619706143627126,0.6666666666666667
6,1,,1,,,,,,,0.33724242424242423,0.2601818181818182,,0.25381818181818183,,,0.22381818181818183,,0.28215151515151515,0.2746363636363637,0.3431818181818182,,,,,,,0.32278787878787885,0.3038181818181819,0.3853636363636364,,0.464969696969697,,0.3395757575757576,0.25836363636363635,0.3866060606060606,,,,0.43239393939393944,,,,,,,,,HOU,,,,,,,,,,,,,,,,,,,,,,13.787604463996043,,,0.4050232590491734,0.7525606297086072,,,4.005197590058147,,,,,0.6508440963292583,0.28395338040253726,0.7272727272727274
6,0,,1,,,,,,,0.25533333333333336,0.5411515151515152,,0.6113333333333334,,,0.5226969696969697,,0.4682424242424243,0.31060606060606066,0.42221212121212126,,,,,,,0.1494848484848485,0.1336969696969697,0.3033030303030303,,0.48754545454545456,,0.36503030303030304,0.35330303030303034,0.686030303030303,,,,0.37675757575757574,,,,,,,,,IND,,,,,,,,,,,,,,,,,,,,,,13.72736925778872,,,0.3846775590805639,0.7641908773556092,,,3.628473854253434,,,,,0.5785194735184581,0.3915905100177789,0.6666666666666667
6,1,,1,,,,,,,0.5660000000000001,0.4657878787878788,,0.37624242424242427,,,0.7518181818181819,,0.36569696969696974,0.43918181818181823,0.5894848484848486,,,,,,,0.46106060606060606,0.35251515151515156,0.46451515151515155,,0.5264242424242425,,0.49706060606060604,0.4265757575757576,0.3496060606060606,,,,0.5641212121212121,,,,,,,,,LAS,,,,,,,,,,,,,,,,,,,,,,21.257286123369227,,,0.40942309334900795,0.7003130255467669,,,4.850527801686676,,,,,0.6332498110400502,0.37239341360228,1.0
6,1,,0,,,,,,,0.39190909090909093,0.5216969696969698,,0.4683333333333334,,,0.512909090909091,,0.3392727272727273,0.7927575757575759,0.3993333333333333,,,,,,,0.12833333333333333,0.3338484848484849,0.3161515151515152,,0.42500000000000004,,0.7447575757575757,0.38372727272727275,0.4345151515151515,,,,0.33142424242424245,,,,,,,,,MIN,,,,,,,,,,,,,,,,,,,,,,12.463436476988065,,,0.3883092689886204,0.721407549098857,,,3.289319352526638,,,,,0.5492537277590431,0.36062765446054534,0.6060606060606061
6,0,,1,,,,,,,0.1602727272727273,0.6245454545454546,,0.11181818181818182,,,0.4864242424242424,,0.229969696969697,0.36293939393939395,0.3981515151515152,,,,,,,0.26642424242424245,0.4796060606060606,0.4233636363636364,,0.4017272727272727,,0.5404242424242425,0.2296060606060606,0.30263636363636365,,,,0.641,,,,,,,,,NYL,,,,,,,,,,,,,,,,,,,,,,14.466648948265568,,,0.42168338425521396,0.7528452971190587,,,3.9088575565198393,,,,,0.6299641405124516,0.39206471558721917,0.0
6,1,,0,,,,,,,0.26954545454545453,0.4481212121212121,,0.26072727272727275,,,0.318,,0.5560909090909092,0.27642424242424246,0.41030303030303034,,,,,,,0.09639393939393939,0.22466666666666668,0.46630303030303033,,0.3051818181818182,,0.318969696969697,0.6484545454545454,0.5068484848484849,,,,0.4047575757575758,,,,,,,,,PHO,,,,,,,,,,,,,,,,,,,,,,11.137711460860675,,,0.39942368685617946,0.6951188751542977,,,2.9545440506662617,,,,,0.5363118868498448,0.3251931930983167,0.6666666666666667
6,1,,1,,,,,,,0.3518787878787879,0.33,,0.6112727272727273,,,0.4920606060606061,,0.6305151515151516,0.2933636363636364,0.3644848484848485,,,,,,,0.32600000000000007,0.32163636363636366,0.36190909090909096,,0.42127272727272724,,0.25212121212121213,0.7392727272727273,0.4052424242424243,,,,0.4583030303030303,,,,,,,,,SAC,,,,,,,,,,,,,,,,,,,,,,16.709517456157272,,,0.406912458765179,0.6699930861642045,,,4.076127622704612,,,,,0.5640769726210767,0.3629250615644012,0.33333333333333337
6,1,,0,,,,,,,0.7177878787878789,0.1080909090909091,,0.4295151515151515,,,0.30703030303030304,,0.2856666666666667,0.48263636363636364,0.5906363636363636,,,,,,,0.22190909090909092,0.46818181818181825,0.2854545454545455,,0.4464242424242425,,0.4703939393939394,0.26533333333333337,0.5246060606060606,,,,0.3600606060606061,,,,,,,,,SAS,,,,,,,,,,,,,,,,,,,,,,18.90183148224041,,,0.4238482018020501,0.7517943864202425,,,4.413720847696833,,,,,0.6259182866030903,0.4071831682964045,0.0
6,1,,1,,,,,,,0.3934848484848485,0.4777878787878788,,0.5047878787878788,,,0.5404545454545455,,0.4861818181818182,0.34184848484848485,0.4672727272727273,,,,,,,0.19766666666666668,0.29539393939393943,0.3022727272727273,,0.3407878787878788,,0.35212121212121217,0.44224242424242427,0.401939393939394,,,,0.3512727272727273,,,,,,,,,SEA,,,,,,,,,,,,,,,,,,,,,,17.949391447902812,,,0.4185912814909869,0.762737433689411,,,4.390809372164972,,,,,0.6040026808974979,0.36401924211219083,0.9393939393939394
6,0,,0,,,,,,,0.3138181818181819,0.2895151515151515,,0.5216666666666667,,,0.38812121212121214,,0.2795757575757576,0.13351515151515153,0.3482121212121212,,,,,,,0.2915151515151515,0.37478787878787884,0.5322424242424243,,0.5384848484848486,,0.29800000000000004,0.3510606060606061,0.3115151515151515,,,,0.8314545454545456,,,,,,,,,WAS,,,,,,,,,,,,,,,,,,,,,,13.301741616031272,,,0.4034848095043497,0.7056173905013363,,,4.1073741139748705,,,,,0.5805935665746647,0.43951998688990945,0.060606060606060615
7,0,,0,,,,,,,0.3426969696969697,0.3064545454545455,,0.2645151515151515,,,0.27687878787878784,,0.38769696969696976,0.46327272727272734,0.3734545454545455,,,,,,,0.07054545454545455,0.5289393939393939,0.27566666666666667,,0.38630303030303037,,0.42033333333333334,0.4157878787878788,0.45809090909090916,,,,0.23700000000000002,,,,,,,,,CHA,,,,,,,,,,,,,,,,,,,,,,11.132063446215469,,,0.4036353385016729,0.7058757431437986,,,2.8933064511649214,,,,,0.577110847151471,0.3296533650411564,0.0
7,0,,1,,,,,,,0.4448787878787879,0.34951515151515156,,0.38248484848484854,,,0.6126969696969697,,0.38709090909090915,0.20193939393939395,0.3564848484848485,,,,,,,0.19642424242424245,0.3891212121212122,0.46512121212121216,,0.4518787878787879,,0.36224242424242425,0.27327272727272733,0.14706060606060606,,,,0.3001212121212121,,,,,,,,,CON,,,,,,,,,,,,,,,,,,,,,,17.887210774603854,,,0.4272876857159122,0.7125363686329407,,,4.923676824146154,,,,,0.6284652685853149,0.420805719812553,0.9393939393939394
7,0,,1,,,,,,,0.7685454545454546,0.05545454545454546,,0.7764242424242425,,,0.404,,0.3618787878787879,0.6374242424242424,0.5872121212121213,,,,,,,0.3842424242424243,0.17115151515151517,0.4462727272727273,,0.3406969696969697,,0.5526363636363636,0.46560606060606063,0.4655757575757576,,,,0.4995757575757576,,,,,,,,,DET,,,,,,,,,,,,,,,,,,,,,,16.73339709977629,,,0.3947450716271233,0.6926265610478234,,,4.290599112222974,,,,,0.5828661822741588,0.46374612809162785,0.12121212121212123
7,1,,1,,,,,,,0.4614545454545455,0.10654545454545455,,0.21475757575757579,,,0.24424242424242426,,0.3051515151515152,0.16660606060606065,0.2887878787878788,,,,,,,0.26042424242424245,0.16151515151515156,0.3497272727272728,,0.5095151515151516,,0.1477878787878788,0.3263939393939394,0.34563636363636363,,,,0.34951515151515156,,,,,,,,,HOU,,,,,,,,,,,,,,,,,,,,,,12.77080344935133,,,0.41883144093705826,0.7654836358881427,,,3.867585717105201,,,,,0.6324496230177403,0.282514077660069,0.7272727272727273
7,0,,1,,,,,,,0.28833333333333333,0.4388181818181819,,0.5563333333333333,,,0.4318484848484848,,0.6546060606060606,0.31354545454545457,0.30430303030303035,,,,,,,0.11233333333333334,0.08124242424242425,0.35521212121212126,,0.2756363636363637,,0.3194848484848485,0.5195454545454545,0.45757575757575764,,,,0.3984242424242424,,,,,,,,,IND,,,,,,,,,,,,,,,,,,,,,,11.620353964795852,,,0.3894378882177638,0.7496723270917338,,,3.7615839315205757,,,,,0.5803058504714154,0.36045539865047926,0.9393939393939394
7,1,,1,,,,,,,0.47136363636363643,0.3443636363636364,,0.36603030303030304,,,0.6417878787878788,,0.4031818181818182,0.41484848484848486,0.5132727272727273,,,,,,,0.4528484848484849,0.37254545454545457,0.4044545454545455,,0.5663636363636364,,0.4219090909090909,0.5501818181818182,0.3290606060606061,,,,0.5072424242424243,,,,,,,,,LAS,,,,,,,,,,,,,,,,,,,,,,17.592410081484473,,,0.41306072117112025,0.6861301290958486,,,4.0269289954525105,,,,,0.6069226216908101,0.36549830782557025,0.393939393939394
7,1,,0,,,,,,,0.3546666666666667,0.5075151515151516,,0.3737272727272728,,,0.48545454545454547,,0.37478787878787884,0.676818181818182,0.4340303030303031,,,,,,,0.11151515151515153,0.3912424242424243,0.3732121212121212,,0.46851515151515155,,0.6473636363636365,0.3902424242424243,0.5055454545454546,,,,0.29839393939393943,,,,,,,,,MIN,,,,,,,,,,,,,,,,,,,,,,12.072167205066249,,,0.3729835326406717,0.7063037811536078,,,3.0611210441308643,,,,,0.5518992050287197,0.37042954840271614,0.33333333333333337
7,0,,0,,,,,,,0.18181818181818182,0.6655454545454546,,0.041696969696969705,,,0.4216666666666667,,0.15163636363636362,0.3021212121212121,0.35269696969696973,,,,,,,0.2086666666666667,0.48018181818181815,0.35984848484848486,,0.34345454545454546,,0.5465757575757576,0.12145454545454545,0.20681818181818185,,,,0.5740000000000001,,,,,,,,,NYL,,,,,,,,,,,,,,,,,,,,,,13.191861761428722,,,0.4193392838315567,0.7791477040892515,,,3.772955195581915,,,,,0.6137739588392446,0.34071976950041916,0.0
